window_start,window_end,market_slug,open_price,close_price,token_ids
2026-05-10T19:05:00+00:00,2026-05-10T19:10:00+00:00,btc-updown-5m-1778439900,81210.99,,"[""75701599879693995071486481574272169427317347591824212214477970027498361448537"", ""58220229343004362426467034228260938207532069659352206272729207812194724288116""]"
2026-05-10T19:10:00+00:00,2026-05-10T19:15:00+00:00,btc-updown-5m-1778440200,81300.0,,"[""91916495312198295662576377058388389496615342819988241241769143986436713941156"", ""7149860703031724670141096169698447891462323389135715902924038906888533224866""]"
2026-05-10T19:15:00+00:00,2026-05-10T19:20:00+00:00,btc-updown-5m-1778440500,81360.0,,"[""84411276860405919507833232993984634913196915927196478079269923461668317334702"", ""110886379132187752434344278380092677104543107902815588149006208878209796199811""]"
2026-05-10T19:20:00+00:00,2026-05-10T19:25:00+00:00,btc-updown-5m-1778440800,81415.66,,"[""53472244853726680500916252763900885019827094215946744004725006922256043715391"", ""53000926075541745174613213662567013087119830488520019322797740237983861683988""]"
2026-05-10T19:25:00+00:00,2026-05-10T19:30:00+00:00,btc-updown-5m-1778441100,81466.62,,"[""98304099156309548901991491528615668910222016584393950355096257283957427066265"", ""79338772865743854199856562521896870447691812579411894302482370517914326988442""]"
2026-05-10T19:30:00+00:00,2026-05-10T19:35:00+00:00,btc-updown-5m-1778441400,81481.92,,"[""70686312302458329984454346594401341845504137416904270004873704464346669270304"", ""8625363059155953937984021720267805586019194491036918037930214395645986482616""]"
2026-05-10T19:35:00+00:00,2026-05-10T19:40:00+00:00,btc-updown-5m-1778441700,81443.64,,"[""88669724573603315443289130864295644966921180275129393841193507645738169790986"", ""103787804338279062982658160597392511287472067220446358367423511413110201780921""]"
2026-05-10T19:40:00+00:00,2026-05-10T19:45:00+00:00,btc-updown-5m-1778442000,81407.84,,"[""5795484805138590145160411636164990822257401568313293696227068965209603135393"", ""114680493554311922993635463280473711011916528070049607320381315003093876218174""]"
2026-05-10T19:45:00+00:00,2026-05-10T19:50:00+00:00,btc-updown-5m-1778442300,81430.24,,"[""110141523450301895279141242958174621351449836771331444766385998405042246022636"", ""94408214314142153800834944241344692173638384212464765994574585311209714814619""]"
2026-05-10T19:50:00+00:00,2026-05-10T19:55:00+00:00,btc-updown-5m-1778442600,81388.01,,"[""102917680548630161262093591505346411639317255207483740818739910614627329015001"", ""49036005863393552876908909933441467264269248452789537592397640913852846853296""]"
2026-05-10T19:55:00+00:00,2026-05-10T20:00:00+00:00,btc-updown-5m-1778442900,81345.99,,"[""25265271781548750742675536875762509655927232989228035374861049076161520022537"", ""31287617127518367460455314088982511729524673220249271300557623999693483144345""]"
2026-05-10T20:00:00+00:00,2026-05-10T20:05:00+00:00,btc-updown-5m-1778443200,81437.83,,"[""29553314163347410850865965006209107354197663896719946006551330544066193339808"", ""61786398199445219821385397320806780615455365307287259289439676033510545714143""]"
2026-05-10T20:05:00+00:00,2026-05-10T20:10:00+00:00,btc-updown-5m-1778443500,81422.84,,"[""20166431223679284059288989226210380304181501626952125496181562136209353711823"", ""47482163189104874268100061369964887922680328689818229579229096185512989924741""]"
2026-05-10T20:10:00+00:00,2026-05-10T20:15:00+00:00,btc-updown-5m-1778443800,81459.65,,"[""39315076004764748285000646135403957995669945675492809800144625053638794792696"", ""16597737466505948983641664862026807826237157635228750341980114700681508276969""]"
2026-05-10T20:15:00+00:00,2026-05-10T20:20:00+00:00,btc-updown-5m-1778444100,81191.73,,"[""33722499025052975689277346965244441203473607080968322687603952409327410801841"", ""34404244563337823004126713106578348684515207198645760445893662504868617115341""]"
2026-05-10T20:20:00+00:00,2026-05-10T20:25:00+00:00,btc-updown-5m-1778444400,81072.49,,"[""39750455357542142660131848912076760946342106316385676858972500853438750685447"", ""68153816731376027013315747331786065581278334494851798770486095603160183876002""]"
2026-05-10T20:25:00+00:00,2026-05-10T20:30:00+00:00,btc-updown-5m-1778444700,81119.46,,"[""59485805311005543948019327257352931772690882473054019176784073833376360476078"", ""70431840642922498818984182539264683558977548123479167578643482153782158714805""]"
2026-05-10T20:30:00+00:00,2026-05-10T20:35:00+00:00,btc-updown-5m-1778445000,81141.02,,"[""29284372602778495834316006379691055143603260305004522756920396919648538372582"", ""74577446752712760228465331635450273783083084888900771876292787266601081112237""]"
2026-05-10T20:35:00+00:00,2026-05-10T20:40:00+00:00,btc-updown-5m-1778445300,80971.58,,"[""61995065007959611670263561579137884388786911009125985476356741478251005665907"", ""30674927762272755293004970326611797324669930616581371467890739764569024760649""]"
2026-05-10T20:40:00+00:00,2026-05-10T20:45:00+00:00,btc-updown-5m-1778445600,81010.73,,"[""14099624856571154660151034196561561990357469167644777702430686791607743493046"", ""18945869063584168960871236622188675473973360061095725732447519479706980793911""]"
2026-05-10T20:45:00+00:00,2026-05-10T20:50:00+00:00,btc-updown-5m-1778445900,80771.63,,"[""107112338913238490110122610302247938654333179442697018306669648161813099105155"", ""81234706649006401698038515398506426999485725438710096202708345104960650416529""]"
2026-05-10T20:50:00+00:00,2026-05-10T20:55:00+00:00,btc-updown-5m-1778446200,80280.0,,"[""52266969418901293850362078603626211114589744589346734228747925255338102162886"", ""3770109388384866615445282605831067690585694232503953238241984779003009706428""]"
2026-05-10T21:00:00+00:00,2026-05-10T21:05:00+00:00,btc-updown-5m-1778446800,,,"[""54192275033660898431302192258345398327241291708829785749979703862994408834642"", ""110756524479609036450994933799177443705155841259839881602365055688959692132757""]"
2026-05-10T21:05:00+00:00,2026-05-10T21:10:00+00:00,btc-updown-5m-1778447100,80798.01,,"[""63472457311589480309403267632046083440349475224878380969171452943261369756464"", ""9099957604160639740647431147832535958605337863221748359357074555162231341286""]"
2026-05-10T21:10:00+00:00,2026-05-10T21:15:00+00:00,btc-updown-5m-1778447400,80841.22,,"[""33402666708949663213110873552766460201463921921493326156860978758234604753412"", ""61177136804927567315555034088077069076077478080402480776008370265312946360746""]"
2026-05-10T21:15:00+00:00,2026-05-10T21:20:00+00:00,btc-updown-5m-1778447700,80658.06,,"[""82766467859217359946930088494172506848800914322511531305069915411795112610552"", ""100186561783511209911884487044632156721550479449703598096206668134310956048090""]"
2026-05-10T21:20:00+00:00,2026-05-10T21:25:00+00:00,btc-updown-5m-1778448000,80878.51,,"[""63180532568556550687757354213542341205649250898075687416299744193885645086154"", ""77000831615256316122732316117555278515546393111527723939862201893672553858090""]"
2026-05-10T21:25:00+00:00,2026-05-10T21:30:00+00:00,btc-updown-5m-1778448300,80747.51,,"[""33389335445911220113642033271054331831138321019393825261973356097587612110867"", ""18114214194118123932241448883189211232131698167370725073121689096978595960802""]"
2026-05-10T21:30:00+00:00,2026-05-10T21:35:00+00:00,btc-updown-5m-1778448600,80839.99,,"[""51898505836388253109770526398467472607155763285692697413803771854763788894589"", ""69558712611120850331124748779771289627225339111148244602979403441874890767924""]"
2026-05-10T21:35:00+00:00,2026-05-10T21:40:00+00:00,btc-updown-5m-1778448900,80858.89,,"[""64685145894826038489988361969564425613050605788866378816338101503065512362358"", ""88768099600811497610563442571725068693977055568527919095268667553275171478859""]"
2026-05-10T21:40:00+00:00,2026-05-10T21:45:00+00:00,btc-updown-5m-1778449200,80794.87,,"[""47629511199448870865742996780694792162982902596752752272475549708656944309390"", ""76790907089579775012433973407986314668599532555975964300296379890782508571939""]"
2026-05-10T21:45:00+00:00,2026-05-10T21:50:00+00:00,btc-updown-5m-1778449500,80838.1,,"[""73677070518840384061024157512706262317619957436013528670786283819372472971320"", ""49584345422275497989896171202789570211282574318697087187224578637404894405905""]"
2026-05-10T21:50:00+00:00,2026-05-10T21:55:00+00:00,btc-updown-5m-1778449800,80850.19,,"[""45000278063216596582287473681628404803146858230109020711457377645758477262435"", ""30122414975375080610428348107985608393551522421084105382435051116861126341611""]"
2026-05-10T21:55:00+00:00,2026-05-10T22:00:00+00:00,btc-updown-5m-1778450100,80753.61,,"[""41491702711331705750499768616175801332376008215896850999193443415052065839291"", ""113131489911687677576671758468559037822094771845904393174245731160530862610707""]"
2026-05-10T22:00:00+00:00,2026-05-10T22:05:00+00:00,btc-updown-5m-1778450400,80680.0,,"[""64957237337610216139305952531212854473501901442237363007818823892876007893014"", ""87350098929528766249609009729512856021786211574345358219322880013591059112422""]"
2026-05-10T22:05:00+00:00,2026-05-10T22:10:00+00:00,btc-updown-5m-1778450700,80949.91,,"[""50006563032407613151652155874000922416560029963749606461381051960951235656791"", ""93112939391805406979691843724103903988186332646611915126386168929225832435239""]"
2026-05-10T22:10:00+00:00,2026-05-10T22:15:00+00:00,btc-updown-5m-1778451000,81192.63,,"[""15127383013674526226603160419819940174975547138537070770952430658471249399602"", ""101652565186263204763036310550533874533285251935808203617688178266868023484035""]"
2026-05-10T22:15:00+00:00,2026-05-10T22:20:00+00:00,btc-updown-5m-1778451300,81339.99,,"[""25514113112984099410558646118667920925947803981342647119433209322456800755963"", ""111877953399682734507587932308325115215561532561687011148377215870581219713322""]"
2026-05-10T22:20:00+00:00,2026-05-10T22:25:00+00:00,btc-updown-5m-1778451600,81342.63,,"[""12491255405356002729801294562248279440371415960087451152302644750563849086292"", ""94774575241007417886222037291216729971227756045717963840066161661545265084963""]"
2026-05-10T22:25:00+00:00,2026-05-10T22:30:00+00:00,btc-updown-5m-1778451900,81314.03,,"[""50582044149552941125045354311413259312126732987046000368657395154303250079537"", ""29885092903813251801769934442888626646846696891922905941832439891930535382008""]"
2026-05-10T22:30:00+00:00,2026-05-10T22:35:00+00:00,btc-updown-5m-1778452200,81518.01,,"[""102001673211127653903073082713960755970169857591461084716734737652438524930751"", ""26796866012992461576288148534525384043650359228954919247498821517224120713434""]"
2026-05-10T22:35:00+00:00,2026-05-10T22:40:00+00:00,btc-updown-5m-1778452500,82055.6,,"[""80843444366622490762831057126374057147209011423246650083559267223748147364486"", ""13121739288364018291573080921590787446593214901817302238153358186714459830865""]"
2026-05-10T22:40:00+00:00,2026-05-10T22:45:00+00:00,btc-updown-5m-1778452800,81965.6,,"[""58972566470782081108992945978418469335817460277813750385839708984310109642577"", ""62218375353100487297115584868380391875218648247264104793168924215274900115343""]"
2026-05-10T22:45:00+00:00,2026-05-10T22:50:00+00:00,btc-updown-5m-1778453100,81924.56,,"[""70953986561299624248656455504038088455702936835435575937597775803885355763375"", ""12794610904783867677550266004376773619182549392279758501136673358286952296585""]"
2026-05-10T22:50:00+00:00,2026-05-10T22:55:00+00:00,btc-updown-5m-1778453400,81989.39,,"[""68245395620843038728391461350949532448313798742022390384517340426488104589851"", ""6944374967575654870323020409581643149665124955163966751024694492197787117272""]"
2026-05-10T22:55:00+00:00,2026-05-10T23:00:00+00:00,btc-updown-5m-1778453700,82034.63,,"[""67605734890317508563812690111717561384634085410026419057401119512432901681498"", ""110063910368164332203825895712998510972778448767487076807189646128534205432625""]"
2026-05-10T23:00:00+00:00,2026-05-10T23:05:00+00:00,btc-updown-5m-1778454000,82081.48,,"[""103573875459652134317442993366357247906778597124449230482854811599464978504641"", ""81657610284341176212499533614747568239087527175284793470031543520150029765061""]"
2026-05-10T23:05:00+00:00,2026-05-10T23:10:00+00:00,btc-updown-5m-1778454300,82269.7,,"[""101266015385387530637062211078765950424973024762486843253734108471021873881770"", ""56425410866588689399754423903493819956302835980696022115959171253007039557334""]"
2026-05-10T23:10:00+00:00,2026-05-10T23:15:00+00:00,btc-updown-5m-1778454600,82349.0,,"[""99873214218356558406020195576422638836087281597946111378998387434037953247680"", ""865648102507155431057178648547312750641002903491640908249703477917291454652""]"
2026-05-10T23:15:00+00:00,2026-05-10T23:20:00+00:00,btc-updown-5m-1778454900,82416.65,,"[""103016693839392813361339542790943434016653605862223728829262086787894799193745"", ""72615371786849505386432908957780460386959926618478205352991087939181841676354""]"
2026-05-10T23:20:00+00:00,2026-05-10T23:25:00+00:00,btc-updown-5m-1778455200,82270.15,,"[""102610274161280432668265351706992238584873110720411276571495067126108094866776"", ""74133530163780466859309114727042306603073952927640931704096762557630227218143""]"
2026-05-10T23:25:00+00:00,2026-05-10T23:30:00+00:00,btc-updown-5m-1778455500,82276.0,,"[""83908199082577731368351652684078904045388430457295227057297114828201265052402"", ""24462128019179957452298515774644781769157427932945254242735856426920150149028""]"
2026-05-10T23:30:00+00:00,2026-05-10T23:35:00+00:00,btc-updown-5m-1778455800,82231.49,,"[""96326632600566587773356294023620991018095774733263238733663067937247577035373"", ""13949937612652943980443887221034585658597244344411410209875285323212916106439""]"
2026-05-10T23:35:00+00:00,2026-05-10T23:40:00+00:00,btc-updown-5m-1778456100,82211.6,,"[""48324193331580955728461656511772814080482770289623109553811707553852665312499"", ""14892308208187579249784380687052393557245250045427149422452645319375131839420""]"
2026-05-10T23:40:00+00:00,2026-05-10T23:45:00+00:00,btc-updown-5m-1778456400,82358.68,,"[""55604669525755776512775328369981106776494796925650258608139392822952749468025"", ""57549142188446257156911854009223253087101172138982832408785959119866352916239""]"
2026-05-10T23:45:00+00:00,2026-05-10T23:50:00+00:00,btc-updown-5m-1778456700,82399.83,,"[""97902303156250650423971408999129277647738475742881548820039877196961706187414"", ""97841122985966732026219047100557201612552725373532796865588950222155544375574""]"
2026-05-10T23:50:00+00:00,2026-05-10T23:55:00+00:00,btc-updown-5m-1778457000,82324.89,,"[""29560761575080477142760115577291198774284794336026495697717442116795259789595"", ""3769080320485514092998432102793208897575795008960476439509448949903829612510""]"
