ts,resolved_ts,side,entry_price,delta,p_model,pnl,outcome,window_start,sigma,dfo,snr,ofi1,ofi5,btc
2026-06-09T05:53:08.022644+00:00,2026-06-09T06:01:36.652137+00:00,NO,0.86,-46.02,0.6007478175703008,15.92,DOWN,2026-06-09T05:50:00+00:00,1.1702137061977454e-05,-32.33665399239543,32.444,-648674.0,-4337076.5,63384.075
2026-06-09T06:03:34.520545+00:00,2026-06-09T06:07:45.404672+00:00,NO,0.82,-40.44,0.6156852777625045,-100.0,UP,2026-06-09T06:00:00+00:00,1.1689650248162587e-05,-37.51613636363636,26.949,-729312.0,-5449964.0,63309.99
2026-06-09T06:08:21.628890+00:00,2026-06-09T06:14:11.299316+00:00,YES,0.65,26.47,0.6012605859696436,-100.0,DOWN,2026-06-09T06:05:00+00:00,1.592590474183808e-05,25.2387786259542,,,,
2026-06-09T06:13:00.101239+00:00,2026-06-09T06:20:59.803112+00:00,YES,0.81,49.41,0.6528349714527936,22.86,UP,2026-06-09T06:10:00+00:00,1.3301560265018746e-05,41.02198443579766,,,,
2026-06-09T06:18:00.396740+00:00,2026-06-09T06:24:23.390202+00:00,YES,0.8,33.01,0.6037712439459652,24.36,UP,2026-06-09T06:15:00+00:00,6.643169958448358e-06,18.140116731517512,,,,
2026-06-09T06:23:00.513210+00:00,2026-06-09T06:30:29.665978+00:00,YES,0.89,54.14,0.6669369719386296,-100.0,DOWN,2026-06-09T06:20:00+00:00,7.788554329412478e-06,37.37533333333334,,,,
2026-06-09T06:28:25.755569+00:00,2026-06-09T06:32:31.668376+00:00,YES,0.8,38.13,0.6364160168100312,24.36,UP,2026-06-09T06:25:00+00:00,1.1755294277903813e-05,25.8203515625,,,,
2026-06-09T06:33:00.574144+00:00,2026-06-09T06:41:31.535474+00:00,NO,0.91,-63.99,0.6781714948005093,9.72,DOWN,2026-06-09T06:30:00+00:00,8.819885547109984e-06,-37.35571984435798,64.873,-26707.333333333332,-1389923.6666666667,63384.176666666666
2026-06-09T06:38:00.515830+00:00,2026-06-09T06:44:17.541025+00:00,YES,0.87,40.9,0.6161419466727275,14.62,UP,2026-06-09T06:35:00+00:00,6.0683361205861906e-06,22.48094117647059,,,,
2026-06-09T06:43:00.106237+00:00,2026-06-09T06:47:00.937528+00:00,NO,0.94,-63.23,0.6756286503487021,6.3,DOWN,2026-06-09T06:40:00+00:00,6.250003593785499e-06,-61.0880078125,82.602,-6218.0,77631.0,63346.77
2026-06-09T06:48:20.199120+00:00,2026-06-09T06:54:32.147174+00:00,YES,0.75,34.41,0.6169953377967028,-100.0,DOWN,2026-06-09T06:45:00+00:00,5.951556623839932e-06,26.220509803921566,299.448,-3583851.0,-4117431.0,63329.75
2026-06-09T06:53:00.326750+00:00,2026-06-09T06:59:20.540446+00:00,NO,0.8,-58.65,0.6579033206176287,24.36,DOWN,2026-06-09T06:50:00+00:00,1.091813432202512e-05,-50.29867704280156,41.737,-97740.5,-734675.0,63253.229999999996
2026-06-09T06:58:46.906269+00:00,2026-06-09T07:03:45.663214+00:00,YES,0.83,22.55,0.6010087585860815,19.98,UP,2026-06-09T06:55:00+00:00,6.172575169231532e-06,26.342140077821014,,,,
2026-06-09T07:08:07.446883+00:00,2026-06-09T07:14:16.678873+00:00,YES,0.84,42.14,0.6217178128907113,18.6,UP,2026-06-09T07:05:00+00:00,1.0482271170477409e-05,13.656872586872588,,,,
2026-06-09T07:13:00.066467+00:00,2026-06-09T07:19:24.687895+00:00,NO,0.91,-58.64,0.6572750217922001,9.72,DOWN,2026-06-09T07:10:00+00:00,9.128371834683876e-06,-51.328910505836575,61.695,-32076.0,-215866.0,63378.84
2026-06-09T07:18:11.933415+00:00,2026-06-09T07:23:49.667550+00:00,YES,0.85,39.99,0.6204940275429688,17.24,UP,2026-06-09T07:15:00+00:00,7.3599615529874525e-06,24.685686274509806,,,,
2026-06-09T07:23:47.576540+00:00,2026-06-09T07:29:18.409094+00:00,NO,0.86,-25.14,0.6403139658338778,15.92,DOWN,2026-06-09T07:20:00+00:00,6.153470642003814e-06,-19.88795366795367,62.128,-174850.0,-223817.5,63314.985
2026-06-09T07:38:00.804296+00:00,2026-06-09T07:44:13.613437+00:00,NO,0.91,-66.64,0.6233115034822754,-100.0,UP,2026-06-09T07:35:00+00:00,9.258208685447115e-06,-31.93701149425287,62.631,-526686.0,-1281070.0,63090.0
2026-06-09T07:44:02.293895+00:00,2026-06-09T07:49:18.154315+00:00,YES,0.92,26.28,0.6008281733699802,8.56,UP,2026-06-09T07:40:00+00:00,6.307371769038834e-06,21.245703422053232,,,,
2026-06-09T08:03:29.396374+00:00,2026-06-09T08:09:40.943140+00:00,NO,0.95,-57.35,0.7323226900435872,5.21,DOWN,2026-06-09T08:00:00+00:00,6.709890050855963e-06,-58.91669260700389,78.358,241707.0,-619501.0,63144.68
2026-06-09T08:13:08.345950+00:00,2026-06-09T08:18:51.367156+00:00,YES,0.75,39.25,0.6001041244109411,32.45,UP,2026-06-09T08:10:00+00:00,2.2237329382125447e-05,-13.13467680608365,,,,
2026-06-09T08:18:28.729163+00:00,2026-06-09T08:26:24.515454+00:00,NO,0.7,-33.48,0.6044081421652957,-100.0,UP,2026-06-09T08:15:00+00:00,1.2938268649104031e-05,2.986076923076923,17.746,-65033.8,404913.0,62898.64
2026-06-09T08:23:41.109485+00:00,2026-06-09T08:30:10.122022+00:00,YES,0.84,32.64,0.6172753108927007,18.6,UP,2026-06-09T08:20:00+00:00,8.841184160371105e-06,6.465559845559845,,,,
2026-06-09T08:29:04.107389+00:00,2026-06-09T08:35:23.250642+00:00,NO,0.88,-23.56,0.6195138149285878,13.36,DOWN,2026-06-09T08:25:00+00:00,8.265924529200616e-06,1.1305038759689923,25.337,-811834.3333333334,-3615498.3333333335,62897.39666666667
2026-06-09T08:33:22.240175+00:00,2026-06-09T08:37:26.487643+00:00,YES,0.66,34.36,0.6001343871513509,50.26,UP,2026-06-09T08:30:00+00:00,9.392633427279838e-06,25.22077821011673,,,,
2026-06-09T08:43:03.471288+00:00,2026-06-09T08:47:35.446753+00:00,YES,0.89,41.49,0.6096993357097864,12.12,UP,2026-06-09T08:40:00+00:00,9.132857196422754e-06,11.925096525096524,,,,
2026-06-09T08:48:01.549296+00:00,2026-06-09T08:55:26.193215+00:00,NO,0.91,-63.14,0.6618886460022939,9.72,DOWN,2026-06-09T08:45:00+00:00,8.995711601636987e-06,-33.16789272030651,25.724,-767576.0,-922228.0,62913.61
2026-06-09T08:53:11.026203+00:00,2026-06-09T08:57:08.775275+00:00,YES,0.95,70.71,0.6731468406030292,5.21,UP,2026-06-09T08:50:00+00:00,1.1402973133810318e-05,44.633125,,,,
2026-06-09T09:04:35.809131+00:00,2026-06-09T09:09:02.252863+00:00,NO,0.94,-25.02,0.7631721587317823,6.3,DOWN,2026-06-09T09:00:00+00:00,6.197996796002328e-06,-4.835581395348837,131.07,-239385.0,-577957.0,62828.01
2026-06-09T09:08:00.832245+00:00,2026-06-09T09:15:51.219266+00:00,NO,0.9,-64.04,0.6452921450299456,10.91,DOWN,2026-06-09T09:05:00+00:00,8.752499292238615e-06,-46.5480078125,63.283,-515827.0,-1749862.0,62772.67
2026-06-09T09:18:00.555017+00:00,2026-06-09T09:25:00.888074+00:00,YES,0.84,30.66,0.6037374219500682,18.6,UP,2026-06-09T09:15:00+00:00,8.83700865859786e-06,38.37449612403101,,,,
2026-06-09T09:23:01.774896+00:00,2026-06-09T09:28:06.187935+00:00,NO,0.84,-38.68,0.6312582111034912,18.6,DOWN,2026-06-09T09:20:00+00:00,8.634595042646886e-06,-43.951653846153846,25.714,899033.0,1644312.0,62905.74
2026-06-09T09:28:09.766893+00:00,2026-06-09T09:36:23.838287+00:00,NO,0.84,-29.74,0.6090181590015971,18.6,DOWN,2026-06-09T09:25:00+00:00,7.956460420149173e-06,-1.0921153846153846,25.178,-986786.0,-895346.0,62830.0
2026-06-09T09:33:00.912018+00:00,2026-06-09T09:38:07.122098+00:00,NO,0.9,-58.94,0.6943530693143058,10.91,DOWN,2026-06-09T09:30:00+00:00,1.1975160908407519e-05,-77.65532818532819,46.687,-81546.0,-1772185.0,62760.01
2026-06-09T09:38:00.109068+00:00,2026-06-09T09:44:16.791223+00:00,NO,0.75,-63.99,0.6320104606019629,32.45,DOWN,2026-06-09T09:35:00+00:00,1.8908000868295035e-05,-16.343333333333334,23.171,-1611782.0,-1554693.0,62610.01
2026-06-09T09:58:08.160125+00:00,2026-06-09T10:06:15.164189+00:00,YES,0.89,45.16,0.6005141853909775,12.12,UP,2026-06-09T09:55:00+00:00,5.719730909791435e-06,31.79531007751938,,,,
2026-06-09T10:03:06.200050+00:00,2026-06-09T10:08:18.807618+00:00,YES,0.91,41.69,0.6030006688688258,9.72,UP,2026-06-09T10:00:00+00:00,7.1190041057351195e-06,36.26748062015504,,,,
2026-06-09T10:08:00.509169+00:00,2026-06-09T10:12:25.906068+00:00,NO,0.93,-89.99,0.6238678409159993,7.42,DOWN,2026-06-09T10:05:00+00:00,1.492628881820374e-05,-64.53722007722007,36.043,881595.0,180957.5,62682.0
2026-06-09T10:13:30.548125+00:00,2026-06-09T10:19:54.125247+00:00,YES,0.94,56.66,0.6046445782895602,6.3,UP,2026-06-09T10:10:00+00:00,1.3708146651232175e-05,50.51779069767442,,,,
2026-06-09T10:18:19.265310+00:00,2026-06-09T10:25:43.333952+00:00,NO,0.92,-61.06,0.6002167405611728,8.56,DOWN,2026-06-09T10:15:00+00:00,9.256995031544889e-06,-37.99351351351351,17.372,-55664.25,235556.5,62735.895
2026-06-09T10:33:17.279091+00:00,2026-06-09T10:37:17.246389+00:00,NO,0.95,-65.38,0.6051810477316878,5.21,DOWN,2026-06-09T10:30:00+00:00,5.575756527470725e-06,-38.50405511811024,41.601,-52240.0,-422958.0,62707.99
2026-06-09T10:38:12.884637+00:00,2026-06-09T10:42:42.120891+00:00,YES,0.84,32.0,0.6264957978027096,18.6,UP,2026-06-09T10:35:00+00:00,8.232018437793329e-06,30.393463035019455,,,,
2026-06-09T10:43:06.671513+00:00,2026-06-09T10:47:26.262237+00:00,YES,0.88,33.69,0.6258371430348915,13.36,UP,2026-06-09T10:40:00+00:00,6.202134507765196e-06,10.223073929961089,,,,
2026-06-09T10:48:07.972733+00:00,2026-06-09T10:52:52.788339+00:00,NO,0.81,-28.46,0.6257303306479927,22.86,DOWN,2026-06-09T10:45:00+00:00,7.952754329925244e-06,-14.093372093023257,30.089,-146950.0,354766.0,62672.79
2026-06-09T10:53:00.682938+00:00,2026-06-09T11:01:43.625921+00:00,YES,0.92,57.12,0.6917717390685133,8.56,UP,2026-06-09T10:50:00+00:00,9.127951353520579e-06,18.04108527131783,,,,
2026-06-09T10:58:00.731461+00:00,2026-06-09T11:03:04.766488+00:00,YES,0.86,59.99,0.6825198688165941,15.92,UP,2026-06-09T10:55:00+00:00,1.484036076130142e-05,56.7033984375,,,,
2026-06-09T11:08:00.708515+00:00,2026-06-09T11:12:53.186523+00:00,YES,0.94,71.08,0.6675445516078207,6.3,UP,2026-06-09T11:05:00+00:00,1.117682381963552e-05,26.33567049808429,,,,
2026-06-09T11:13:00.798443+00:00,2026-06-09T11:18:23.324432+00:00,NO,0.91,-49.93,0.6197504483681475,9.72,DOWN,2026-06-09T11:10:00+00:00,8.210927041991887e-06,-53.30216216216216,52.728,52791.666666666664,-663897.6666666666,62598.61666666667
2026-06-09T11:23:46.651900+00:00,2026-06-09T11:28:09.325913+00:00,YES,0.89,38.92,0.6503824202394204,12.12,UP,2026-06-09T11:20:00+00:00,7.550346686215147e-06,10.26123076923077,,,,
2026-06-09T11:33:33.518451+00:00,2026-06-09T11:40:16.737086+00:00,YES,0.81,26.07,0.6089754590730865,22.86,UP,2026-06-09T11:30:00+00:00,1.0183684349205477e-05,18.091961538461536,,,,
2026-06-09T13:08:00.509507+00:00,2026-06-09T13:14:55.733640+00:00,YES,0.88,66.82,0.6371319680792129,13.36,UP,2026-06-09T13:05:00+00:00,1.1045626767156998e-05,76.30266129032259,,,,
2026-06-09T13:29:06.423786+00:00,2026-06-09T13:31:49.733433+00:00,YES,0.8,24.66,0.6105683450825984,24.36,UP,2026-06-09T13:25:00+00:00,1.3767404248654716e-05,1.6921771217712176,,,,
2026-06-09T13:33:00.675538+00:00,2026-06-09T13:37:56.922404+00:00,YES,0.94,101.75,0.698245554328234,-100.0,DOWN,2026-06-09T13:30:00+00:00,1.794542809486197e-05,34.564042553191484,13.949,-449862.0,-844328.25,62320.6325
2026-06-09T13:48:56.484188+00:00,2026-06-09T13:55:01.360357+00:00,YES,0.6,26.0,0.6017467449735809,65.23,UP,2026-06-09T13:45:00+00:00,1.9789642043543764e-05,-5.309450980392157,,,,
2026-06-09T13:58:01.358675+00:00,2026-06-09T14:07:01.924166+00:00,YES,0.86,62.0,0.6330998013970884,-100.0,DOWN,2026-06-09T13:55:00+00:00,1.8984387860662475e-05,45.48311284046692,232.862,-74198.0,372498.0,62286.53
2026-06-09T14:03:01.391166+00:00,2026-06-09T14:07:22.689738+00:00,YES,0.7,47.45,0.6027743501668986,-100.0,DOWN,2026-06-09T14:00:00+00:00,1.7573880206392886e-05,27.898625954198472,33.024,-2563743.0,-5827330.0,62241.44
2026-06-09T14:34:07.630127+00:00,2026-06-09T14:40:07.394944+00:00,YES,0.84,56.52,0.719579991508208,-100.0,DOWN,2026-06-09T14:30:00+00:00,2.9803287976217965e-05,-28.53940074906367,11.299,-167144.33333333334,-2511693.3333333335,61574.200000000004
2026-06-09T14:53:00.761750+00:00,2026-06-09T15:01:24.905321+00:00,YES,0.86,111.7,0.694177282665475,15.92,UP,2026-06-09T14:50:00+00:00,2.6680487209232867e-05,93.15875968992248,,,,
2026-06-09T14:58:00.399660+00:00,2026-06-09T15:03:07.227012+00:00,YES,0.91,100.77,0.6757141973583933,9.72,UP,2026-06-09T14:55:00+00:00,2.0735360773630118e-05,79.94786259541985,,,,
2026-06-09T15:08:00.178864+00:00,2026-06-09T15:16:18.934899+00:00,YES,0.92,106.05,0.7176476273530902,8.56,UP,2026-06-09T15:05:00+00:00,1.9097962068088196e-05,72.51734375,,,,
2026-06-09T15:43:01.303989+00:00,2026-06-09T15:47:16.671026+00:00,YES,0.85,84.03,0.6826478930804707,-100.0,DOWN,2026-06-09T15:40:00+00:00,2.3069095110899935e-05,21.52034090909091,19.374,-305102.0,939310.0,61309.18
2026-06-09T16:13:02.088724+00:00,2026-06-09T16:19:57.613181+00:00,YES,0.8,72.52,0.6429112102517942,-100.0,DOWN,2026-06-09T16:10:00+00:00,2.218953602569802e-05,47.10955390334572,,,,
2026-06-09T16:18:42.109767+00:00,2026-06-09T16:25:26.190468+00:00,YES,0.68,37.39,0.6125807874687264,-100.0,DOWN,2026-06-09T16:15:00+00:00,2.1457135646262677e-05,-24.59862068965517,9.49,-933872.0,-4353699.2,60958.40800000001
2026-06-09T16:23:01.042282+00:00,2026-06-09T16:29:51.111986+00:00,YES,0.9,126.43,0.7665545040884363,10.91,UP,2026-06-09T16:20:00+00:00,2.381722686412752e-05,102.9432183908046,,,,
2026-06-09T16:33:00.251615+00:00,2026-06-09T16:38:17.827947+00:00,YES,0.9,126.76,0.77503534053177,10.91,UP,2026-06-09T16:30:00+00:00,2.051796454366929e-05,82.89203846153846,,,,
2026-06-09T16:38:06.619291+00:00,2026-06-09T16:46:26.463871+00:00,YES,0.95,121.78,0.7779485901477667,-100.0,DOWN,2026-06-09T16:35:00+00:00,2.6151629285487957e-05,-17.331162790697675,13.042,-1336299.0,691601.0,61056.225
2026-06-09T16:48:00.028423+00:00,2026-06-09T16:51:51.207185+00:00,YES,0.93,167.08,0.6017286436487872,7.42,UP,2026-06-09T16:45:00+00:00,3.1431610296977015e-05,96.35735632183908,,,,
2026-06-09T17:13:52.261456+00:00,2026-06-09T17:21:14.079055+00:00,YES,0.79,43.23,0.6005404126556217,25.89,UP,2026-06-09T17:10:00+00:00,1.6988943789714563e-05,3.7920689655172417,,,,
2026-06-09T17:18:00.834384+00:00,2026-06-09T17:25:38.432081+00:00,YES,0.95,158.42,0.7515499357729254,5.21,UP,2026-06-09T17:15:00+00:00,2.1313457405078803e-05,124.55547244094488,,,,
2026-06-09T17:28:35.417009+00:00,2026-06-09T17:34:27.436833+00:00,YES,0.82,48.89,0.6160551250168383,-100.0,DOWN,2026-06-09T17:25:00+00:00,1.674174905066007e-05,-14.614312977099237,46.024,-50355.666666666664,83462.66666666667,61735.52666666667
2026-06-09T17:33:07.882356+00:00,2026-06-09T17:40:14.004615+00:00,YES,0.81,58.45,0.6049505385526509,22.86,UP,2026-06-09T17:30:00+00:00,1.4783795127146293e-05,21.427558139534884,,,,
2026-06-09T17:43:02.132647+00:00,2026-06-09T17:47:01.483358+00:00,YES,0.85,59.21,0.6012368041016767,-100.0,DOWN,2026-06-09T17:40:00+00:00,1.221901425422621e-05,44.173629343629344,122.456,-475379.0,-396418.0,61706.65
2026-06-09T17:53:04.195876+00:00,2026-06-09T17:57:29.428455+00:00,YES,0.94,113.64,0.7286729456803303,6.3,UP,2026-06-09T17:50:00+00:00,1.4586075394534e-05,102.2260700389105,,,,
2026-06-09T18:08:00.765660+00:00,2026-06-09T18:12:21.188771+00:00,YES,0.95,116.25,0.7270932921500166,5.21,UP,2026-06-09T18:05:00+00:00,1.3683477764574924e-05,50.183527131782945,,,,
2026-06-09T18:18:29.080246+00:00,2026-06-09T18:23:10.603545+00:00,YES,0.82,45.48,0.6217522454627518,21.41,UP,2026-06-09T18:15:00+00:00,1.3742132175459993e-05,47.58671875,,,,
2026-06-09T18:33:57.574877+00:00,2026-06-09T18:41:25.699315+00:00,YES,0.77,35.07,0.6008250953679215,29.09,UP,2026-06-09T18:30:00+00:00,1.234777234276227e-05,17.322243346007603,25.484,-149671.0,-189895.0,61692.0
2026-06-09T18:48:09.703663+00:00,2026-06-09T18:55:39.147711+00:00,YES,0.88,65.05,0.6058961817245618,13.36,UP,2026-06-09T18:45:00+00:00,1.0047689182859404e-05,57.03134615384615,,,,
2026-06-09T18:53:00.693535+00:00,2026-06-09T19:01:25.188826+00:00,YES,0.85,50.02,0.6612977683842939,17.24,UP,2026-06-09T18:50:00+00:00,9.137416377734857e-06,41.77713178294574,,,,
2026-06-09T19:04:04.512486+00:00,2026-06-09T19:06:49.736396+00:00,YES,0.88,33.88,0.7378321365119289,13.36,UP,2026-06-09T19:00:00+00:00,9.326811984142072e-06,0.33810077519379844,,,,
2026-06-09T19:18:42.907804+00:00,2026-06-09T19:25:43.520722+00:00,YES,0.81,28.0,0.6196533780650761,-100.0,DOWN,2026-06-09T19:15:00+00:00,9.459433163660131e-06,-13.429728682170543,68.941,-30503.5,94491.0,61755.075
2026-06-09T19:23:00.762389+00:00,2026-06-09T19:29:06.779659+00:00,YES,0.88,63.98,0.6676426679360582,13.36,UP,2026-06-09T19:20:00+00:00,1.2883753578608545e-05,68.53593023255814,,,,
2026-06-09T19:33:00.412598+00:00,2026-06-09T19:40:18.129604+00:00,YES,0.93,93.02,0.6932116737602045,7.42,UP,2026-06-09T19:30:00+00:00,1.4096227751592146e-05,77.30839215686274,,,,
2026-06-09T19:58:26.963216+00:00,2026-06-09T20:03:57.932012+00:00,YES,0.92,58.55,0.6155776066655323,8.56,UP,2026-06-09T19:55:00+00:00,1.4118102114154171e-05,37.07622568093385,,,,
2026-06-09T20:13:00.206071+00:00,2026-06-09T20:17:09.096580+00:00,YES,0.94,76.82,0.6176010826028074,6.3,UP,2026-06-09T20:10:00+00:00,1.0602379823564142e-05,52.67733333333333,,,,
2026-06-09T20:28:20.722277+00:00,2026-06-09T20:36:04.195130+00:00,YES,0.85,30.63,0.6007749566123085,17.24,UP,2026-06-09T20:25:00+00:00,5.7116966010608785e-06,32.44846456692913,,,,
2026-06-09T20:38:08.028515+00:00,2026-06-09T20:45:34.737739+00:00,YES,0.91,41.58,0.6206162979357822,9.72,UP,2026-06-09T20:35:00+00:00,7.426350887077401e-06,20.66829457364341,,,,
2026-06-09T20:43:02.392131+00:00,2026-06-09T20:48:17.577817+00:00,YES,0.95,86.59,0.7284522095896998,5.21,UP,2026-06-09T20:40:00+00:00,7.534206468371646e-06,50.43170542635659,,,,
2026-06-09T20:58:00.214021+00:00,2026-06-09T21:04:28.968209+00:00,YES,0.87,38.24,0.6417187979943355,14.62,UP,2026-06-09T20:55:00+00:00,5.828794175860787e-06,30.809882352941173,,,,
2026-06-09T21:08:00.640027+00:00,2026-06-09T21:11:34.468801+00:00,YES,0.95,68.0,0.771626889675308,5.21,UP,2026-06-09T21:05:00+00:00,7.351088168188989e-06,38.550866141732286,,,,
2026-06-09T21:33:25.201166+00:00,2026-06-09T21:38:17.330375+00:00,YES,0.81,23.99,0.6017819537225924,22.86,UP,2026-06-09T21:30:00+00:00,8.43710481814699e-06,19.64026923076923,,,,
2026-06-09T21:38:00.642989+00:00,2026-06-09T21:42:01.235873+00:00,YES,0.92,53.69,0.676579905732523,8.56,UP,2026-06-09T21:35:00+00:00,8.626134595540696e-06,40.90790697674419,,,,
2026-06-09T21:48:03.882056+00:00,2026-06-09T21:54:33.383231+00:00,YES,0.79,30.0,0.6038800655099394,25.89,UP,2026-06-09T21:45:00+00:00,1.0375675578337813e-05,2.972123552123552,,,,
2026-06-09T22:08:00.747036+00:00,2026-06-09T22:12:45.020065+00:00,YES,0.87,42.0,0.653695678358744,14.62,UP,2026-06-09T22:05:00+00:00,8.00821095802165e-06,26.0422265625,,,,
2026-06-09T22:13:02.340123+00:00,2026-06-09T22:18:10.269466+00:00,YES,0.85,23.89,0.6005289195984322,17.24,UP,2026-06-09T22:10:00+00:00,5.883740325772316e-06,31.755529411764705,,,,
2026-06-09T22:19:35.980143+00:00,2026-06-09T22:22:55.360507+00:00,YES,0.94,32.0,0.9523761230987684,6.3,UP,2026-06-09T22:15:00+00:00,8.33332261579118e-06,19.495232558139538,,,,
2026-06-09T23:03:00.133085+00:00,2026-06-09T23:11:12.095185+00:00,YES,0.82,49.12,0.6165506540093226,21.41,UP,2026-06-09T23:00:00+00:00,1.0594593083647627e-05,24.25921875,,,,
2026-06-09T23:08:36.745971+00:00,2026-06-09T23:12:13.048998+00:00,YES,0.75,22.02,0.6059111402008084,-100.0,DOWN,2026-06-09T23:05:00+00:00,1.328950717473865e-05,-14.6105,,,,
2026-06-09T23:18:16.240466+00:00,2026-06-09T23:24:01.681958+00:00,YES,0.95,80.01,0.7991408188979447,5.21,UP,2026-06-09T23:15:00+00:00,1.0016589627088493e-05,62.1183137254902,,,,
2026-06-09T23:33:02.818837+00:00,2026-06-09T23:37:09.641864+00:00,YES,0.76,32.0,0.6213653084553339,-100.0,DOWN,2026-06-09T23:30:00+00:00,1.0021999887836753e-05,6.5112890625,359.233,-163986.0,238326.0,61668.01
2026-06-09T23:43:35.183884+00:00,2026-06-09T23:49:59.428315+00:00,YES,0.9,41.98,0.6520860775390644,10.91,UP,2026-06-09T23:40:00+00:00,8.534339014535545e-06,9.62286274509804,,,,
2026-06-10T00:03:00.935180+00:00,2026-06-10T00:10:57.771405+00:00,YES,0.94,53.19,0.6375747234780091,6.3,UP,2026-06-10T00:00:00+00:00,8.878929297305983e-06,24.019612403100776,,,,
2026-06-10T00:08:05.843497+00:00,2026-06-10T00:15:02.113367+00:00,YES,0.73,30.0,0.6004327608073005,36.02,UP,2026-06-10T00:05:00+00:00,1.0551539167120236e-05,12.340769230769231,29.426,-29243.0,995728.0,61801.994999999995
2026-06-10T00:28:43.764835+00:00,2026-06-10T00:32:11.373904+00:00,YES,0.91,39.92,0.6877102258473486,9.72,UP,2026-06-10T00:25:00+00:00,7.575018157921579e-06,9.175250965250966,,,,
2026-06-10T00:38:41.267655+00:00,2026-06-10T00:44:40.723756+00:00,YES,0.93,37.67,0.6178129435697297,-100.0,DOWN,2026-06-10T00:35:00+00:00,1.4884930671857055e-05,-29.411343283582088,20.108,-616148.3333333334,-2204340.0,61585.83666666667
2026-06-10T00:48:00.011768+00:00,2026-06-10T00:51:47.414834+00:00,YES,0.94,83.99,0.6696251272293104,6.3,UP,2026-06-10T00:45:00+00:00,1.5411836816608278e-05,50.904517374517376,,,,
2026-06-10T00:53:56.565068+00:00,2026-06-10T00:57:33.013884+00:00,YES,0.72,26.0,0.6012454349249207,37.87,UP,2026-06-10T00:50:00+00:00,1.4960143794210934e-05,-12.984496124031008,15.85,-176536.0,67149.0,61660.884999999995
2026-06-10T01:04:39.451042+00:00,2026-06-10T01:09:42.297908+00:00,YES,0.89,20.84,0.7802195333431124,12.12,UP,2026-06-10T01:00:00+00:00,1.5694088225365885e-05,-7.238923076923077,11.708,-454638.3333333333,-520693.0,61899.93666666667
2026-06-10T01:13:31.127998+00:00,2026-06-10T01:20:12.518408+00:00,YES,0.95,95.99,0.79873168962555,5.21,UP,2026-06-10T01:10:00+00:00,1.441502209851376e-05,67.75214559386974,,,,
2026-06-10T01:18:00.067875+00:00,2026-06-10T01:25:57.873928+00:00,YES,0.76,46.0,0.6167528220896933,30.75,UP,2026-06-10T01:15:00+00:00,1.2818768538021168e-05,26.230454545454545,,,,
2026-06-10T01:28:00.827223+00:00,2026-06-10T01:33:05.009385+00:00,YES,0.95,86.02,0.7119515408770908,5.21,UP,2026-06-10T01:25:00+00:00,1.2984070127924577e-05,56.59007692307692,,,,
2026-06-10T01:33:00.251951+00:00,2026-06-10T01:39:51.014039+00:00,YES,0.77,41.76,0.6064258093335758,29.09,UP,2026-06-10T01:30:00+00:00,1.5710145248799283e-05,-10.634068441064638,,,,
2026-06-10T01:48:18.597939+00:00,2026-06-10T01:53:42.134623+00:00,YES,0.86,39.1,0.612477953246638,15.92,UP,2026-06-10T01:45:00+00:00,1.1167138160176472e-05,53.072248062015504,,,,
2026-06-10T02:03:04.318235+00:00,2026-06-10T02:11:12.978370+00:00,YES,0.93,61.89,0.6520747265260711,-100.0,DOWN,2026-06-10T02:00:00+00:00,9.658249918897644e-06,38.707081712062255,,,,
2026-06-10T02:23:11.590900+00:00,2026-06-10T02:31:11.535386+00:00,YES,0.9,54.5,0.6023512371477183,-100.0,DOWN,2026-06-10T02:20:00+00:00,1.4896235981535371e-05,46.589254901960786,,,,
2026-06-10T02:28:15.097810+00:00,2026-06-10T02:36:39.317644+00:00,YES,0.89,55.99,0.6085155172354968,12.12,UP,2026-06-10T02:25:00+00:00,1.296544590874317e-05,4.331793893129771,,,,
2026-06-10T02:38:09.750332+00:00,2026-06-10T02:44:27.211980+00:00,YES,0.89,55.99,0.6035095609711159,-100.0,DOWN,2026-06-10T02:35:00+00:00,1.2985566707649114e-05,24.727606177606177,,,,
2026-06-10T02:44:39.510842+00:00,2026-06-10T02:50:54.324616+00:00,YES,0.9,20.93,0.701349543375932,10.91,UP,2026-06-10T02:40:00+00:00,1.2557397945032421e-05,17.281647509578544,28.951,-168483.0,-561594.0,61310.0
2026-06-10T02:58:03.373866+00:00,2026-06-10T03:03:04.223021+00:00,YES,0.95,66.47,0.6455282407120787,5.21,UP,2026-06-10T02:55:00+00:00,8.434829628272205e-06,54.003501945525294,,,,
2026-06-10T03:03:00.362180+00:00,2026-06-10T03:10:31.686998+00:00,YES,0.94,66.94,0.6556330932614699,6.3,UP,2026-06-10T03:00:00+00:00,9.81894640092402e-06,51.8149806949807,,,,
2026-06-10T03:38:00.229068+00:00,2026-06-10T03:46:16.130981+00:00,YES,0.86,50.38,0.6407943457695897,15.92,UP,2026-06-10T03:35:00+00:00,1.0912624845462233e-05,38.28653846153846,,,,
2026-06-10T03:48:13.160467+00:00,2026-06-10T03:53:01.141377+00:00,YES,0.87,33.9,0.607097604673371,14.62,UP,2026-06-10T03:45:00+00:00,6.74295239972904e-06,25.306553030303032,,,,
