id,ts,side,entry_price,stake,shares,ob_shares,signal,delta,p_model,confidence,window_start,market_slug,pnl,result,outcome,resolved_ts,session_id
26,2026-05-07T12:53:01.214548+00:00,YES,0.94,100.0,106.3,1041.0,BUY YES,56.16,0.6724066246234007,0.6724066246234007,2026-05-07T12:50:00+00:00,btc-updown-5m-1778158200,6.3,WIN,UP,2026-05-07T12:58:55.933547+00:00,s_third
28,2026-05-07T12:58:01.178717+00:00,NO,0.79,100.0,125.89,701.0,BUY NO,-29.39,0.6558649844372928,0.6558649844372928,2026-05-07T12:55:00+00:00,btc-updown-5m-1778158500,-100.0,LOSS,UP,2026-05-07T13:03:46.912598+00:00,s_third
30,2026-05-07T13:03:12.457648+00:00,NO,0.79,100.0,125.89,30.0,BUY NO,-27.15,0.6206917009329136,0.6206917009329136,2026-05-07T13:00:00+00:00,btc-updown-5m-1778158800,25.89,WIN,DOWN,2026-05-07T13:08:56.928531+00:00,s_third
32,2026-05-07T13:13:15.670493+00:00,NO,0.73,100.0,136.02,502.0,BUY NO,-22.21,0.6024010354931876,0.6024010354931876,2026-05-07T13:10:00+00:00,btc-updown-5m-1778159400,36.02,WIN,DOWN,2026-05-07T13:20:01.165467+00:00,s_third
33,2026-05-07T13:18:00.952597+00:00,YES,0.88,100.0,113.36,95.0,BUY YES,46.6,0.6444752992903007,0.6444752992903007,2026-05-07T13:15:00+00:00,btc-updown-5m-1778159700,13.36,WIN,UP,2026-05-07T13:23:52.931597+00:00,s_third
34,2026-05-07T13:23:01.190207+00:00,YES,0.92,100.0,108.56,1115.0,BUY YES,52.17,0.6608941839066016,0.6608941839066016,2026-05-07T13:20:00+00:00,btc-updown-5m-1778160000,8.56,WIN,UP,2026-05-07T13:28:47.710156+00:00,s_third
36,2026-05-07T13:33:16.918525+00:00,NO,0.95,100.0,105.21,7726.0,BUY NO,-115.99,0.7749307191704562,0.7749307191704562,2026-05-07T13:30:00+00:00,btc-updown-5m-1778160600,5.21,WIN,DOWN,2026-05-07T13:38:49.449089+00:00,s_third
38,2026-05-07T13:38:02.449054+00:00,NO,0.83,100.0,119.98,87.0,BUY NO,-78.62,0.6733984044868581,0.6733984044868581,2026-05-07T13:35:00+00:00,btc-updown-5m-1778160900,19.98,WIN,DOWN,2026-05-07T13:44:48.705727+00:00,s_third
40,2026-05-07T13:43:11.451968+00:00,NO,0.82,100.0,121.41,176.0,BUY NO,-44.27,0.6081213027406881,0.6081213027406881,2026-05-07T13:40:00+00:00,btc-updown-5m-1778161200,21.41,WIN,DOWN,2026-05-07T13:48:33.175428+00:00,s_third
42,2026-05-07T13:48:05.917762+00:00,NO,0.94,100.0,106.3,311.0,BUY NO,-189.36,0.7448708218972396,0.7448708218972396,2026-05-07T13:45:00+00:00,btc-updown-5m-1778161500,6.3,WIN,DOWN,2026-05-07T13:54:05.457248+00:00,s_third
43,2026-05-07T13:53:17.445867+00:00,YES,0.95,100.0,105.21,1320.0,BUY YES,145.34,0.7127973308951855,0.7127973308951855,2026-05-07T13:50:00+00:00,btc-updown-5m-1778161800,5.21,WIN,UP,2026-05-07T13:59:44.664423+00:00,s_third
44,2026-05-07T14:03:53.415709+00:00,YES,0.61,100.0,162.52,805.0,BUY YES,47.6,0.6114502645125406,0.6114502645125406,2026-05-07T14:00:00+00:00,btc-updown-5m-1778162400,-100.0,LOSS,DOWN,2026-05-07T14:10:01.417700+00:00,s_third
46,2026-05-07T14:09:04.937866+00:00,YES,0.58,100.0,170.93,95.0,BUY YES,41.39,0.6170824598311028,0.6170824598311028,2026-05-07T14:05:00+00:00,btc-updown-5m-1778162700,70.93,WIN,UP,2026-05-07T14:14:57.666019+00:00,s_third
48,2026-05-07T14:24:04.192959+00:00,YES,0.7,100.0,141.75,383.0,BUY YES,33.33,0.6264106971116747,0.6264106971116747,2026-05-07T14:20:00+00:00,btc-updown-5m-1778163600,41.75,WIN,UP,2026-05-07T14:30:09.439110+00:00,s_third
50,2026-05-07T14:28:42.166360+00:00,NO,0.71,100.0,139.79,451.0,BUY NO,-56.12,0.651480976219328,0.651480976219328,2026-05-07T14:25:00+00:00,btc-updown-5m-1778163900,39.79,WIN,DOWN,2026-05-07T14:35:01.165563+00:00,s_third
52,2026-05-07T14:33:00.213144+00:00,NO,0.88,100.0,113.36,198.0,BUY NO,-150.75,0.733407433324033,0.733407433324033,2026-05-07T14:30:00+00:00,btc-updown-5m-1778164200,13.36,WIN,DOWN,2026-05-07T14:40:23.209341+00:00,s_third
54,2026-05-07T14:38:00.192430+00:00,NO,0.68,100.0,145.88,881.0,BUY NO,-87.82,0.6419568008261565,0.6419568008261565,2026-05-07T14:35:00+00:00,btc-updown-5m-1778164500,45.88,WIN,DOWN,2026-05-07T14:45:16.182519+00:00,s_third
55,2026-05-07T14:44:13.446686+00:00,YES,0.89,100.0,112.12,423.0,BUY YES,24.14,0.6014324620902991,0.6014324620902991,2026-05-07T14:40:00+00:00,btc-updown-5m-1778164800,12.12,WIN,UP,2026-05-07T14:50:19.440289+00:00,s_third
56,2026-05-07T14:48:07.441754+00:00,YES,0.81,100.0,122.86,469.0,BUY YES,58.15,0.6010426524334189,0.6010426524334189,2026-05-07T14:45:00+00:00,btc-updown-5m-1778165100,22.86,WIN,UP,2026-05-07T14:55:17.969571+00:00,s_third
57,2026-05-07T14:53:13.917528+00:00,YES,0.86,100.0,115.92,937.0,BUY YES,54.29,0.6000299244753904,0.6000299244753904,2026-05-07T14:50:00+00:00,btc-updown-5m-1778165400,15.92,WIN,UP,2026-05-07T15:00:45.927463+00:00,s_third
59,2026-05-07T14:58:00.950609+00:00,NO,0.94,100.0,106.3,673.0,BUY NO,-84.48,0.6374869163980474,0.6374869163980474,2026-05-07T14:55:00+00:00,btc-updown-5m-1778165700,6.3,WIN,DOWN,2026-05-07T15:05:40.168969+00:00,s_third
61,2026-05-07T15:04:07.917835+00:00,NO,0.66,100.0,150.26,670.0,BUY NO,-21.37,0.6047638222943308,0.6047638222943308,2026-05-07T15:00:00+00:00,btc-updown-5m-1778166000,50.26,WIN,DOWN,2026-05-07T15:10:30.676382+00:00,s_third
62,2026-05-07T15:08:13.218865+00:00,YES,0.83,100.0,119.98,75.0,BUY YES,48.11,0.6178772589518964,0.6178772589518964,2026-05-07T15:05:00+00:00,btc-updown-5m-1778166300,19.98,WIN,UP,2026-05-07T15:15:34.961163+00:00,s_third
64,2026-05-07T15:13:00.704625+00:00,NO,0.79,100.0,125.89,119.0,BUY NO,-54.94,0.6302004061057401,0.6302004061057401,2026-05-07T15:10:00+00:00,btc-updown-5m-1778166600,25.89,WIN,DOWN,2026-05-07T15:20:52.210351+00:00,s_third
66,2026-05-07T15:18:05.932034+00:00,NO,0.77,100.0,129.09,28.0,BUY NO,-40.81,0.60199904117474,0.60199904117474,2026-05-07T15:15:00+00:00,btc-updown-5m-1778166900,29.09,WIN,DOWN,2026-05-07T15:25:50.464185+00:00,s_third
68,2026-05-07T15:23:01.676938+00:00,NO,0.91,100.0,109.72,735.0,BUY NO,-96.8,0.6470597152308089,0.6470597152308089,2026-05-07T15:20:00+00:00,btc-updown-5m-1778167200,9.72,WIN,DOWN,2026-05-07T15:30:49.682168+00:00,s_third
70,2026-05-07T15:28:21.702442+00:00,NO,0.67,100.0,148.03,582.0,BUY NO,-59.44,0.6018236356312943,0.6018236356312943,2026-05-07T15:25:00+00:00,btc-updown-5m-1778167500,-100.0,LOSS,UP,2026-05-07T15:36:01.915645+00:00,s_third
71,2026-05-07T15:33:05.968684+00:00,YES,0.95,100.0,105.21,291.0,BUY YES,118.62,0.6710734057704708,0.6710734057704708,2026-05-07T15:30:00+00:00,btc-updown-5m-1778167800,5.21,WIN,UP,2026-05-07T15:40:42.924457+00:00,s_third
73,2026-05-07T15:39:45.167766+00:00,NO,0.64,100.0,154.92,447.0,BUY NO,-42.59,0.8893254523111376,0.8893254523111376,2026-05-07T15:35:00+00:00,btc-updown-5m-1778168100,54.92,WIN,DOWN,2026-05-07T15:45:33.171419+00:00,s_third
74,2026-05-07T15:43:09.708839+00:00,YES,0.91,100.0,109.72,404.0,BUY YES,67.01,0.601973162190658,0.601973162190658,2026-05-07T15:40:00+00:00,btc-updown-5m-1778168400,9.72,WIN,UP,2026-05-07T15:50:34.450279+00:00,s_third
75,2026-05-07T15:48:27.714605+00:00,YES,0.91,100.0,109.72,238.0,BUY YES,55.1,0.6002564289236483,0.6002564289236483,2026-05-07T15:45:00+00:00,btc-updown-5m-1778168700,9.72,WIN,UP,2026-05-07T15:55:45.919626+00:00,s_third
77,2026-05-07T15:53:03.718651+00:00,NO,0.89,100.0,112.12,430.0,BUY NO,-69.23,0.6000662078764157,0.6000662078764157,2026-05-07T15:50:00+00:00,btc-updown-5m-1778169000,12.12,WIN,DOWN,2026-05-07T16:00:54.429433+00:00,s_third
78,2026-05-07T16:03:13.696000+00:00,YES,0.68,100.0,145.88,70.0,BUY YES,36.33,0.6083599184572263,0.6083599184572263,2026-05-07T16:00:00+00:00,btc-updown-5m-1778169600,-100.0,LOSS,DOWN,2026-05-07T16:11:09.424411+00:00,s_third
81,2026-05-07T16:08:19.191585+00:00,NO,0.87,100.0,114.62,53.0,BUY NO,-88.68,0.7609860051400712,0.7609860051400712,2026-05-07T16:05:00+00:00,btc-updown-5m-1778169900,14.62,WIN,DOWN,2026-05-07T16:16:50.666653+00:00,s_third
83,2026-05-07T16:13:00.429179+00:00,NO,0.75,100.0,132.45,597.0,BUY NO,-48.97,0.6293831532714806,0.6293831532714806,2026-05-07T16:10:00+00:00,btc-updown-5m-1778170200,32.45,WIN,DOWN,2026-05-07T16:19:49.959866+00:00,s_third
85,2026-05-07T16:18:05.162109+00:00,NO,0.78,100.0,127.47,565.0,BUY NO,-43.34,0.6000308575464743,0.6000308575464743,2026-05-07T16:15:00+00:00,btc-updown-5m-1778170500,27.47,WIN,DOWN,2026-05-07T16:21:42.169373+00:00,s_third
86,2026-05-07T16:28:00.917118+00:00,YES,0.9,100.0,110.91,88.0,BUY YES,68.73,0.6504903834484475,0.6504903834484475,2026-05-07T16:25:00+00:00,btc-updown-5m-1778171100,10.91,WIN,UP,2026-05-07T16:36:50.220314+00:00,s_third
88,2026-05-07T16:33:43.204794+00:00,NO,0.79,100.0,125.89,194.0,BUY NO,-29.13,0.6003159225590653,0.6003159225590653,2026-05-07T16:30:00+00:00,btc-updown-5m-1778171400,25.89,WIN,DOWN,2026-05-07T16:37:35.708507+00:00,s_third
90,2026-05-07T16:38:00.430799+00:00,NO,0.92,100.0,108.56,536.0,BUY NO,-76.73,0.6666789161928268,0.6666789161928268,2026-05-07T16:35:00+00:00,btc-updown-5m-1778171700,8.56,WIN,DOWN,2026-05-07T16:42:38.942432+00:00,s_third
91,2026-05-07T16:43:06.914024+00:00,YES,0.64,100.0,154.92,474.0,BUY YES,45.49,0.6063737843066596,0.6063737843066596,2026-05-07T16:40:00+00:00,btc-updown-5m-1778172000,54.92,WIN,UP,2026-05-07T16:51:30.697962+00:00,s_third
92,2026-05-07T16:48:20.966751+00:00,YES,0.7,100.0,141.75,74.0,BUY YES,35.0,0.6214206559783466,0.6214206559783466,2026-05-07T16:45:00+00:00,btc-updown-5m-1778172300,41.75,WIN,UP,2026-05-07T16:57:24.706692+00:00,s_third
94,2026-05-07T16:53:00.674485+00:00,NO,0.9,100.0,110.91,609.0,BUY NO,-50.17,0.6672597083433178,0.6672597083433178,2026-05-07T16:50:00+00:00,btc-updown-5m-1778172600,10.91,WIN,DOWN,2026-05-07T16:57:47.919813+00:00,s_third
96,2026-05-07T16:58:40.942175+00:00,NO,0.95,100.0,105.21,566.0,BUY NO,-81.58,0.8558637642861506,0.8558637642861506,2026-05-07T16:55:00+00:00,btc-updown-5m-1778172900,5.21,WIN,DOWN,2026-05-07T17:02:05.213957+00:00,s_third
97,2026-05-07T17:03:00.174815+00:00,YES,0.86,100.0,115.92,367.0,BUY YES,64.65,0.6982661567885601,0.6982661567885601,2026-05-07T17:00:00+00:00,btc-updown-5m-1778173200,15.92,WIN,UP,2026-05-07T17:07:17.661981+00:00,s_third
98,2026-05-07T17:08:01.162437+00:00,YES,0.88,100.0,113.36,829.0,BUY YES,58.46,0.6637322283068104,0.6637322283068104,2026-05-07T17:05:00+00:00,btc-updown-5m-1778173500,13.36,WIN,UP,2026-05-07T17:13:33.418076+00:00,s_third
99,2026-05-07T17:13:22.711902+00:00,YES,0.75,100.0,132.45,365.0,BUY YES,29.14,0.6015719797556158,0.6015719797556158,2026-05-07T17:10:00+00:00,btc-updown-5m-1778173800,32.45,WIN,UP,2026-05-07T17:17:07.161622+00:00,s_third
100,2026-05-07T17:33:04.443007+00:00,YES,0.95,100.0,105.21,144.0,BUY YES,103.06,0.6076178483087816,0.6076178483087816,2026-05-07T17:30:00+00:00,btc-updown-5m-1778175000,5.21,WIN,UP,2026-05-07T17:37:56.963307+00:00,s_third
101,2026-05-07T17:38:57.170029+00:00,YES,0.93,100.0,107.42,117.0,BUY YES,54.5,0.6046858491542257,0.6046858491542257,2026-05-07T17:35:00+00:00,btc-updown-5m-1778175300,7.42,WIN,UP,2026-05-07T17:42:31.937630+00:00,s_third
102,2026-05-07T17:44:10.163483+00:00,YES,0.91,100.0,109.72,279.0,BUY YES,42.6,0.6030991735959043,0.6030991735959043,2026-05-07T17:40:00+00:00,btc-updown-5m-1778175600,9.72,WIN,UP,2026-05-07T17:48:26.683338+00:00,s_third
104,2026-05-07T17:49:21.937461+00:00,NO,0.95,100.0,105.21,829.0,BUY NO,-31.92,0.6012628031212098,0.6012628031212098,2026-05-07T17:45:00+00:00,btc-updown-5m-1778175900,5.21,WIN,DOWN,2026-05-07T17:54:57.703041+00:00,s_third
105,2026-05-07T18:03:00.936136+00:00,YES,0.88,100.0,113.36,241.0,BUY YES,55.7,0.6248704577279032,0.6248704577279032,2026-05-07T18:00:00+00:00,btc-updown-5m-1778176800,13.36,WIN,UP,2026-05-07T18:10:58.951591+00:00,s_third
106,2026-05-07T18:08:00.942536+00:00,YES,0.92,100.0,108.56,146.0,BUY YES,73.02,0.6616589955916986,0.6616589955916986,2026-05-07T18:05:00+00:00,btc-updown-5m-1778177100,-100.0,LOSS,DOWN,2026-05-07T18:16:19.965104+00:00,s_third
107,2026-05-07T18:14:00.445902+00:00,YES,0.68,100.0,145.88,20.0,BUY YES,25.22,0.613403452054475,0.613403452054475,2026-05-07T18:10:00+00:00,btc-updown-5m-1778177400,45.88,WIN,UP,2026-05-07T18:21:20.957388+00:00,s_third
108,2026-05-07T18:18:33.455719+00:00,YES,0.78,100.0,127.47,46.0,BUY YES,36.95,0.6142227767893429,0.6142227767893429,2026-05-07T18:15:00+00:00,btc-updown-5m-1778177700,27.47,WIN,UP,2026-05-07T18:24:29.702446+00:00,s_third
109,2026-05-07T18:24:19.717977+00:00,YES,0.88,100.0,113.36,163.0,BUY YES,25.58,0.6670733172877108,0.6670733172877108,2026-05-07T18:20:00+00:00,btc-updown-5m-1778178000,13.36,WIN,UP,2026-05-07T18:27:39.161755+00:00,s_third
111,2026-05-07T18:28:00.417882+00:00,NO,0.92,100.0,108.56,531.0,BUY NO,-38.9,0.6204730702027302,0.6204730702027302,2026-05-07T18:25:00+00:00,btc-updown-5m-1778178300,8.56,WIN,DOWN,2026-05-07T18:33:24.914495+00:00,s_third
113,2026-05-07T18:38:15.187529+00:00,NO,0.74,100.0,134.21,227.0,BUY NO,-28.26,0.600345796287641,0.600345796287641,2026-05-07T18:35:00+00:00,btc-updown-5m-1778178900,-100.0,LOSS,UP,2026-05-07T18:44:22.661920+00:00,s_third
115,2026-05-07T18:43:51.161426+00:00,NO,0.67,100.0,148.03,440.0,BUY NO,-45.18,0.740050787471945,0.740050787471945,2026-05-07T18:40:00+00:00,btc-updown-5m-1778179200,48.03,WIN,DOWN,2026-05-07T18:49:32.438854+00:00,s_third
117,2026-05-07T18:48:36.180037+00:00,NO,0.82,100.0,121.41,181.0,BUY NO,-35.5,0.6315200498611369,0.6315200498611369,2026-05-07T18:45:00+00:00,btc-updown-5m-1778179500,21.41,WIN,DOWN,2026-05-07T18:54:42.463903+00:00,s_third
118,2026-05-07T18:53:30.716725+00:00,YES,0.58,100.0,170.93,1125.0,BUY YES,28.73,0.6007392088525291,0.6007392088525291,2026-05-07T18:50:00+00:00,btc-updown-5m-1778179800,70.93,WIN,UP,2026-05-07T18:59:36.455618+00:00,s_third
120,2026-05-07T19:03:00.951552+00:00,NO,0.95,100.0,105.21,249.0,BUY NO,-75.98,0.6699045178623644,0.6699045178623644,2026-05-07T19:00:00+00:00,btc-updown-5m-1778180400,5.21,WIN,DOWN,2026-05-07T19:09:55.951298+00:00,s_third
121,2026-05-07T19:08:23.175336+00:00,YES,0.81,100.0,122.86,447.0,BUY YES,35.61,0.6000109439814744,0.6000109439814744,2026-05-07T19:05:00+00:00,btc-updown-5m-1778180700,22.86,WIN,UP,2026-05-07T19:15:08.683846+00:00,s_third
123,2026-05-07T19:18:01.177004+00:00,NO,0.62,100.0,159.9,25.0,BUY NO,-92.4,0.7040120801917794,0.7040120801917794,2026-05-07T19:15:00+00:00,btc-updown-5m-1778181300,59.9,WIN,DOWN,2026-05-07T19:21:49.451041+00:00,s_third
125,2026-05-07T19:23:55.703149+00:00,NO,0.84,100.0,118.6,268.0,BUY NO,-36.53,0.6113512405968784,0.6113512405968784,2026-05-07T19:20:00+00:00,btc-updown-5m-1778181600,18.6,WIN,DOWN,2026-05-07T19:28:59.197433+00:00,s_third
126,2026-05-07T19:38:00.665143+00:00,YES,0.95,100.0,105.21,999.0,BUY YES,70.45,0.615376646019072,0.615376646019072,2026-05-07T19:35:00+00:00,btc-updown-5m-1778182500,5.21,WIN,UP,2026-05-07T19:43:44.433748+00:00,s_third
128,2026-05-07T19:44:06.440633+00:00,NO,0.9,100.0,110.91,641.0,BUY NO,-28.1,0.6028173855327863,0.6028173855327863,2026-05-07T19:40:00+00:00,btc-updown-5m-1778182800,10.91,WIN,DOWN,2026-05-07T19:49:34.665641+00:00,s_third
130,2026-05-07T19:48:50.433286+00:00,NO,0.9,100.0,110.91,414.0,BUY NO,-32.59,0.6531689846230913,0.6531689846230913,2026-05-07T19:45:00+00:00,btc-updown-5m-1778183100,-100.0,LOSS,UP,2026-05-07T19:56:19.678800+00:00,s_third
132,2026-05-07T19:53:00.721135+00:00,NO,0.84,100.0,118.6,42.0,BUY NO,-79.21,0.6016613292722343,0.6016613292722343,2026-05-07T19:50:00+00:00,btc-updown-5m-1778183400,18.6,WIN,DOWN,2026-05-07T19:57:03.185420+00:00,s_third
133,2026-05-07T19:59:00.212016+00:00,YES,0.94,100.0,106.3,580.0,BUY YES,39.89,0.6021230138453092,0.6021230138453092,2026-05-07T19:55:00+00:00,btc-updown-5m-1778183700,6.3,WIN,UP,2026-05-07T20:03:37.436417+00:00,s_third
135,2026-05-07T20:08:48.953515+00:00,NO,0.88,100.0,113.36,180.0,BUY NO,-60.09,0.6284370720660208,0.6284370720660208,2026-05-07T20:05:00+00:00,btc-updown-5m-1778184300,13.36,WIN,DOWN,2026-05-07T20:15:18.439300+00:00,s_third
138,2026-05-07T20:18:57.961764+00:00,NO,0.85,100.0,117.24,230.0,BUY NO,-40.68,0.6003798692162978,0.6003798692162978,2026-05-07T20:15:00+00:00,btc-updown-5m-1778184900,17.24,WIN,DOWN,2026-05-07T20:25:47.196080+00:00,s_third
139,2026-05-07T20:23:30.921581+00:00,YES,0.95,100.0,105.21,366.0,BUY YES,43.33,0.6024891977126959,0.6024891977126959,2026-05-07T20:20:00+00:00,btc-updown-5m-1778185200,5.21,WIN,UP,2026-05-07T20:30:46.698436+00:00,s_third
140,2026-05-07T20:29:07.918295+00:00,YES,0.95,100.0,105.21,887.0,BUY YES,26.24,0.6060565290624446,0.6060565290624446,2026-05-07T20:25:00+00:00,btc-updown-5m-1778185500,5.21,WIN,UP,2026-05-07T20:35:28.216784+00:00,s_third
142,2026-05-07T20:33:00.922500+00:00,NO,0.86,100.0,115.92,366.0,BUY NO,-39.91,0.6913948784258594,0.6913948784258594,2026-05-07T20:30:00+00:00,btc-updown-5m-1778185800,15.92,WIN,DOWN,2026-05-07T20:41:02.443979+00:00,s_third
144,2026-05-07T20:38:14.196544+00:00,NO,0.95,100.0,105.21,91.0,BUY NO,-63.6,0.6315584933820433,0.6315584933820433,2026-05-07T20:35:00+00:00,btc-updown-5m-1778186100,5.21,WIN,DOWN,2026-05-07T20:45:50.194357+00:00,s_third
146,2026-05-07T20:43:58.463686+00:00,NO,0.87,100.0,114.62,128.0,BUY NO,-28.83,0.6034210193395163,0.6034210193395163,2026-05-07T20:40:00+00:00,btc-updown-5m-1778186400,-100.0,LOSS,UP,2026-05-07T20:48:46.918440+00:00,s_third
147,2026-05-07T20:49:22.672596+00:00,YES,0.94,100.0,106.3,328.0,BUY YES,28.95,0.6676998283415548,0.6676998283415548,2026-05-07T20:45:00+00:00,btc-updown-5m-1778186700,6.3,WIN,UP,2026-05-07T20:53:43.415003+00:00,s_third
149,2026-05-07T20:53:30.166612+00:00,NO,0.89,100.0,112.12,115.0,BUY NO,-43.46,0.6066363752634407,0.6066363752634407,2026-05-07T20:50:00+00:00,btc-updown-5m-1778187000,12.12,WIN,DOWN,2026-05-07T20:58:49.416037+00:00,s_third
151,2026-05-07T20:58:20.669830+00:00,NO,0.95,100.0,105.21,656.0,BUY NO,-45.26,0.6006623110425912,0.6006623110425912,2026-05-07T20:55:00+00:00,btc-updown-5m-1778187300,5.21,WIN,DOWN,2026-05-07T21:05:03.461193+00:00,s_third
153,2026-05-07T21:04:02.674033+00:00,NO,0.88,100.0,113.36,373.0,BUY NO,-26.51,0.6021786485427038,0.6021786485427038,2026-05-07T21:00:00+00:00,btc-updown-5m-1778187600,13.36,WIN,DOWN,2026-05-07T21:10:04.175373+00:00,s_third
154,2026-05-07T21:18:14.163225+00:00,YES,0.86,100.0,115.92,475.0,BUY YES,47.88,0.6674019003715509,0.6674019003715509,2026-05-07T21:15:00+00:00,btc-updown-5m-1778188500,15.92,WIN,UP,2026-05-07T21:26:02.202137+00:00,s_third
156,2026-05-07T21:23:00.958725+00:00,NO,0.94,100.0,106.3,689.0,BUY NO,-44.6,0.6399989846495142,0.6399989846495142,2026-05-07T21:20:00+00:00,btc-updown-5m-1778188800,-100.0,LOSS,UP,2026-05-07T21:31:13.687566+00:00,s_third
157,2026-05-07T21:28:00.672159+00:00,YES,0.85,100.0,117.24,488.0,BUY YES,34.08,0.6075703273428129,0.6075703273428129,2026-05-07T21:25:00+00:00,btc-updown-5m-1778189100,17.24,WIN,UP,2026-05-07T21:33:40.470430+00:00,s_third
159,2026-05-07T21:33:39.685241+00:00,NO,0.77,100.0,129.09,196.0,BUY NO,-32.42,0.6502119485386908,0.6502119485386908,2026-05-07T21:30:00+00:00,btc-updown-5m-1778189400,29.09,WIN,DOWN,2026-05-07T21:40:19.203551+00:00,s_third
161,2026-05-07T21:39:27.667436+00:00,NO,0.95,100.0,105.21,250.0,BUY NO,-24.67,0.8082417475420098,0.8082417475420098,2026-05-07T21:35:00+00:00,btc-updown-5m-1778189700,5.21,WIN,DOWN,2026-05-07T21:45:07.693965+00:00,s_third
163,2026-05-07T21:43:00.720710+00:00,NO,0.89,100.0,112.12,525.0,BUY NO,-32.62,0.6226507343654224,0.6226507343654224,2026-05-07T21:40:00+00:00,btc-updown-5m-1778190000,12.12,WIN,DOWN,2026-05-07T21:50:20.453136+00:00,s_third
164,2026-05-07T21:48:01.206712+00:00,YES,0.95,100.0,105.21,698.0,BUY YES,59.28,0.6861092280638453,0.6861092280638453,2026-05-07T21:45:00+00:00,btc-updown-5m-1778190300,5.21,WIN,UP,2026-05-07T21:55:23.940512+00:00,s_third
166,2026-05-07T21:53:00.940419+00:00,NO,0.95,100.0,105.21,243.0,BUY NO,-54.97,0.6732415760230964,0.6732415760230964,2026-05-07T21:50:00+00:00,btc-updown-5m-1778190600,5.21,WIN,DOWN,2026-05-07T22:00:31.711632+00:00,s_third
168,2026-05-07T21:59:36.701640+00:00,NO,0.94,100.0,106.3,347.0,BUY NO,-33.79,0.9207867052966621,0.9207867052966621,2026-05-07T21:55:00+00:00,btc-updown-5m-1778190900,6.3,WIN,DOWN,2026-05-07T22:05:24.175812+00:00,s_third
170,2026-05-07T22:03:00.938983+00:00,NO,0.92,100.0,108.56,77.0,BUY NO,-68.34,0.708911525564041,0.708911525564041,2026-05-07T22:00:00+00:00,btc-updown-5m-1778191200,8.56,WIN,DOWN,2026-05-07T22:11:44.185945+00:00,s_third
172,2026-05-07T22:08:01.714269+00:00,NO,0.88,100.0,113.36,586.0,BUY NO,-44.83,0.6208789317358927,0.6208789317358927,2026-05-07T22:05:00+00:00,btc-updown-5m-1778191500,13.36,WIN,DOWN,2026-05-07T22:16:22.418681+00:00,s_third
173,2026-05-07T22:18:56.720675+00:00,YES,0.95,100.0,105.21,300.0,BUY YES,55.36,0.7606405991843492,0.7606405991843492,2026-05-07T22:15:00+00:00,btc-updown-5m-1778192100,5.21,WIN,UP,2026-05-07T22:22:33.698764+00:00,s_third
174,2026-05-07T22:23:23.716955+00:00,YES,0.75,100.0,132.45,885.0,BUY YES,35.1,0.6159814598338629,0.6159814598338629,2026-05-07T22:20:00+00:00,btc-updown-5m-1778192400,32.45,WIN,UP,2026-05-07T22:29:16.204278+00:00,s_third
176,2026-05-07T22:28:29.967671+00:00,NO,0.8,100.0,124.36,14.0,BUY NO,-28.37,0.6006373218277223,0.6006373218277223,2026-05-07T22:25:00+00:00,btc-updown-5m-1778192700,24.36,WIN,DOWN,2026-05-07T22:34:45.436282+00:00,s_third
177,2026-05-07T22:33:03.966663+00:00,YES,0.82,100.0,121.41,479.0,BUY YES,36.68,0.6009248378891193,0.6009248378891193,2026-05-07T22:30:00+00:00,btc-updown-5m-1778193000,-100.0,LOSS,DOWN,2026-05-07T22:39:31.459105+00:00,s_third
179,2026-05-07T22:38:15.172999+00:00,YES,0.92,100.0,108.56,374.0,BUY YES,62.32,0.6127228249869765,0.6127228249869765,2026-05-07T22:35:00+00:00,btc-updown-5m-1778193300,8.56,WIN,UP,2026-05-07T22:44:29.667133+00:00,s_third
180,2026-05-07T22:43:30.934936+00:00,YES,0.95,100.0,105.21,421.0,BUY YES,47.77,0.6018723303949437,0.6018723303949437,2026-05-07T22:40:00+00:00,btc-updown-5m-1778193600,-100.0,LOSS,DOWN,2026-05-07T22:49:25.662871+00:00,s_third
181,2026-05-07T22:48:39.469412+00:00,YES,0.92,100.0,108.56,520.0,BUY YES,49.11,0.6154585991582795,0.6154585991582795,2026-05-07T22:45:00+00:00,btc-updown-5m-1778193900,8.56,WIN,UP,2026-05-07T22:55:44.915640+00:00,s_third
182,2026-05-07T22:59:35.712000+00:00,YES,0.94,100.0,106.3,611.0,BUY YES,20.28,0.6560460300788218,0.6560460300788218,2026-05-07T22:55:00+00:00,btc-updown-5m-1778194500,6.3,WIN,UP,2026-05-07T23:06:07.186814+00:00,s_third
183,2026-05-07T23:03:37.461037+00:00,YES,0.61,100.0,162.52,200.0,BUY YES,43.5,0.6000769014994506,0.6000769014994506,2026-05-07T23:00:00+00:00,btc-updown-5m-1778194800,62.52,WIN,UP,2026-05-07T23:11:08.414722+00:00,s_third
184,2026-05-07T23:08:10.208728+00:00,YES,0.79,100.0,125.89,763.0,BUY YES,21.7,0.6262042746960684,0.6262042746960684,2026-05-07T23:05:00+00:00,btc-updown-5m-1778195100,25.89,WIN,UP,2026-05-07T23:15:48.699217+00:00,s_third
